id,day,is_main,procedure_title,class,vals,vote_cons_id,label
143026,2022-05-05T12:06:08Z,1,EU Digital COVID Certificate - third-country nationals,no,132,803,143026_2022-05-05 12:06:08
143026,2022-05-05T12:06:08Z,1,EU Digital COVID Certificate - third-country nationals,abstention,20,803,143026_2022-05-05 12:06:08
143026,2022-05-05T12:06:08Z,1,EU Digital COVID Certificate - third-country nationals,no_vote,-112,803,143026_2022-05-05 12:06:08
143027,2022-05-05T12:05:32Z,1,EU Digital COVID Certificate - Union citizens,yes,432,804,143027_2022-05-05 12:05:32
143027,2022-05-05T12:05:32Z,1,EU Digital COVID Certificate - Union citizens,no,130,804,143027_2022-05-05 12:05:32
143027,2022-05-05T12:05:32Z,1,EU Digital COVID Certificate - Union citizens,abstention,23,804,143027_2022-05-05 12:05:32
143027,2022-05-05T12:05:32Z,1,EU Digital COVID Certificate - Union citizens,no_vote,-120,804,143027_2022-05-05 12:05:32
143077,2022-05-05T12:09:59Z,1,Resolution on the continuous crackdown of political opposition in Cambodia,yes,526,805,143077_2022-05-05 12:09:59
143077,2022-05-05T12:09:59Z,1,Resolution on the continuous crackdown of political opposition in Cambodia,no,5,805,143077_2022-05-05 12:09:59
143077,2022-05-05T12:09:59Z,1,Resolution on the continuous crackdown of political opposition in Cambodia,abstention,63,805,143077_2022-05-05 12:09:59
143077,2022-05-05T12:09:59Z,1,Resolution on the continuous crackdown of political opposition in Cambodia,no_vote,-111,805,143077_2022-05-05 12:09:59
143170,2022-05-05T12:17:36Z,1,Resolution on ongoing hearings under Article 7(1) TEU regarding Poland and Hungary,yes,426,806,143170_2022-05-05 12:17:36
143170,2022-05-05T12:17:36Z,1,Resolution on ongoing hearings under Article 7(1) TEU regarding Poland and Hungary,no,133,806,143170_2022-05-05 12:17:36
143170,2022-05-05T12:17:36Z,1,Resolution on ongoing hearings under Article 7(1) TEU regarding Poland and Hungary,abstention,37,806,143170_2022-05-05 12:17:36
143170,2022-05-05T12:17:36Z,1,Resolution on ongoing hearings under Article 7(1) TEU regarding Poland and Hungary,no_vote,-109,806,143170_2022-05-05 12:17:36
143268,2022-05-05T12:31:49Z,1,Resolution on the impact of the war against Ukraine on women,yes,462,807,143268_2022-05-05 12:31:49
143268,2022-05-05T12:31:49Z,1,Resolution on the impact of the war against Ukraine on women,no,19,807,143268_2022-05-05 12:31:49
143268,2022-05-05T12:31:49Z,1,Resolution on the impact of the war against Ukraine on women,abstention,89,807,143268_2022-05-05 12:31:49
143268,2022-05-05T12:31:49Z,1,Resolution on the impact of the war against Ukraine on women,no_vote,-135,807,143268_2022-05-05 12:31:49
143301,2022-05-19T12:15:15Z,1,Report on the 2021 Commission Report on Albania,yes,519,808,143301_2022-05-19 12:15:15
143301,2022-05-19T12:15:15Z,1,Report on the 2021 Commission Report on Albania,no,52,808,143301_2022-05-19 12:15:15
143301,2022-05-19T12:15:15Z,1,Report on the 2021 Commission Report on Albania,abstention,28,808,143301_2022-05-19 12:15:15
143301,2022-05-19T12:15:15Z,1,Report on the 2021 Commission Report on Albania,no_vote,-106,808,143301_2022-05-19 12:15:15
143305,2022-05-19T12:14:29Z,1,Report on the 2021 Commission Report on North Macedonia,yes,508,809,143305_2022-05-19 12:14:29
143305,2022-05-19T12:14:29Z,1,Report on the 2021 Commission Report on North Macedonia,no,56,809,143305_2022-05-19 12:14:29
143305,2022-05-19T12:14:29Z,1,Report on the 2021 Commission Report on North Macedonia,abstention,35,809,143305_2022-05-19 12:14:29
143305,2022-05-19T12:14:29Z,1,Report on the 2021 Commission Report on North Macedonia,no_vote,-106,809,143305_2022-05-19 12:14:29
143308,2022-05-19T12:12:25Z,1,The Commission’s 2021 Rule of Law report,yes,429,810,143308_2022-05-19 12:12:25
143308,2022-05-19T12:12:25Z,1,The Commission’s 2021 Rule of Law report,no,131,810,143308_2022-05-19 12:12:25
143308,2022-05-19T12:12:25Z,1,The Commission’s 2021 Rule of Law report,abstention,34,810,143308_2022-05-19 12:12:25
143308,2022-05-19T12:12:25Z,1,The Commission’s 2021 Rule of Law report,no_vote,-111,810,143308_2022-05-19 12:12:25
143328,2022-05-19T12:20:00Z,1,Minimum level of taxation for multinational groups,yes,503,811,143328_2022-05-19 12:20:00
143328,2022-05-19T12:20:00Z,1,Minimum level of taxation for multinational groups,no,46,811,143328_2022-05-19 12:20:00
143328,2022-05-19T12:20:00Z,1,Minimum level of taxation for multinational groups,abstention,48,811,143328_2022-05-19 12:20:00
143328,2022-05-19T12:20:00Z,1,Minimum level of taxation for multinational groups,no_vote,-108,811,143328_2022-05-19 12:20:00
143345,2022-05-19T12:09:39Z,1,Annual implementing report on the EU association agreement with the Republic of Moldova,yes,512,812,143345_2022-05-19 12:09:39
143345,2022-05-19T12:09:39Z,1,Annual implementing report on the EU association agreement with the Republic of Moldova,no,43,812,143345_2022-05-19 12:09:39
143345,2022-05-19T12:09:39Z,1,Annual implementing report on the EU association agreement with the Republic of Moldova,abstention,39,812,143345_2022-05-19 12:09:39
143345,2022-05-19T12:09:39Z,1,Annual implementing report on the EU association agreement with the Republic of Moldova,no_vote,-111,812,143345_2022-05-19 12:09:39
143543,2022-05-19T12:07:49Z,1,"Eurojust: collection, preservation and analysis of evidence relating to genocide, crimes against humanity and war crimes",yes,560,813,143543_2022-05-19 12:07:49
143543,2022-05-19T12:07:49Z,1,"Eurojust: collection, preservation and analysis of evidence relating to genocide, crimes against humanity and war crimes",no,17,813,143543_2022-05-19 12:07:49
143543,2022-05-19T12:07:49Z,1,"Eurojust: collection, preservation and analysis of evidence relating to genocide, crimes against humanity and war crimes",abstention,18,813,143543_2022-05-19 12:07:49
143543,2022-05-19T12:07:49Z,1,"Eurojust: collection, preservation and analysis of evidence relating to genocide, crimes against humanity and war crimes",no_vote,-110,813,143543_2022-05-19 12:07:49
143544,2022-05-19T12:05:12Z,1,Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement,yes,515,814,143544_2022-05-19 12:05:12
143544,2022-05-19T12:05:12Z,1,Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement,no,32,814,143544_2022-05-19 12:05:12
143544,2022-05-19T12:05:12Z,1,Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement,abstention,11,814,143544_2022-05-19 12:05:12
143544,2022-05-19T12:05:12Z,1,Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement,no_vote,-147,814,143544_2022-05-19 12:05:12
143545,2022-05-19T12:08:14Z,1,Emission limits and type-approval for internal combustion engines for non-road mobile machinery: extension of the empowerment of the Commission to adopt delegated acts,yes,555,815,143545_2022-05-19 12:08:14
143545,2022-05-19T12:08:14Z,1,Emission limits and type-approval for internal combustion engines for non-road mobile machinery: extension of the empowerment of the Commission to adopt delegated acts,no,26,815,143545_2022-05-19 12:08:14
143545,2022-05-19T12:08:14Z,1,Emission limits and type-approval for internal combustion engines for non-road mobile machinery: extension of the empowerment of the Commission to adopt delegated acts,abstention,21,815,143545_2022-05-19 12:08:14
143545,2022-05-19T12:08:14Z,1,Emission limits and type-approval for internal combustion engines for non-road mobile machinery: extension of the empowerment of the Commission to adopt delegated acts,no_vote,-103,815,143545_2022-05-19 12:08:14
143644,2022-06-08T18:20:38Z,1,Security in the Eastern Partnership area and the role of Common Security and Defence Policy,yes,490,816,143644_2022-06-08 18:20:38
143644,2022-06-08T18:20:38Z,1,Security in the Eastern Partnership area and the role of Common Security and Defence Policy,no,59,816,143644_2022-06-08 18:20:38
143644,2022-06-08T18:20:38Z,1,Security in the Eastern Partnership area and the role of Common Security and Defence Policy,abstention,38,816,143644_2022-06-08 18:20:38
143644,2022-06-08T18:20:38Z,1,Security in the Eastern Partnership area and the role of Common Security and Defence Policy,no_vote,-118,816,143644_2022-06-08 18:20:38
143645,2022-06-08T12:36:54Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,yes,557,817,143645_2022-06-08 12:36:54
143645,2022-06-08T12:36:54Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,no,34,817,143645_2022-06-08 12:36:54
143645,2022-06-08T12:36:54Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,abstention,31,817,143645_2022-06-08 12:36:54
143645,2022-06-08T12:36:54Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,no_vote,-83,817,143645_2022-06-08 12:36:54
143647,2022-06-08T12:36:24Z,1,Strengthening Europol’s mandate: entry of alerts in SIS,yes,470,818,143647_2022-06-08 12:36:24
143647,2022-06-08T12:36:24Z,1,Strengthening Europol’s mandate: entry of alerts in SIS,no,118,818,143647_2022-06-08 12:36:24
143647,2022-06-08T12:36:24Z,1,Strengthening Europol’s mandate: entry of alerts in SIS,abstention,16,818,143647_2022-06-08 12:36:24
143647,2022-06-08T12:36:24Z,1,Strengthening Europol’s mandate: entry of alerts in SIS,no_vote,-101,818,143647_2022-06-08 12:36:24
143652,2022-06-07T14:09:50Z,1,The EEAS’s Climate Change and Defence Roadmap,yes,356,819,143652_2022-06-07 14:09:50
143652,2022-06-07T14:09:50Z,1,The EEAS’s Climate Change and Defence Roadmap,no,159,819,143652_2022-06-07 14:09:50
143652,2022-06-07T14:09:50Z,1,The EEAS’s Climate Change and Defence Roadmap,abstention,114,819,143652_2022-06-07 14:09:50
143652,2022-06-07T14:09:50Z,1,The EEAS’s Climate Change and Defence Roadmap,no_vote,-76,819,143652_2022-06-07 14:09:50
143671,2022-06-07T14:08:56Z,1,Report on the 2021 Commission Report on Turkey,yes,448,820,143671_2022-06-07 14:08:56
143671,2022-06-07T14:08:56Z,1,Report on the 2021 Commission Report on Turkey,no,67,820,143671_2022-06-07 14:08:56
143671,2022-06-07T14:08:56Z,1,Report on the 2021 Commission Report on Turkey,abstention,107,820,143671_2022-06-07 14:08:56
143671,2022-06-07T14:08:56Z,1,Report on the 2021 Commission Report on Turkey,no_vote,-83,820,143671_2022-06-07 14:08:56
143672,2022-06-07T14:12:12Z,1,Islands and cohesion policy: current situation and future challenges,yes,577,821,143672_2022-06-07 14:12:12
143672,2022-06-07T14:12:12Z,1,Islands and cohesion policy: current situation and future challenges,no,38,821,143672_2022-06-07 14:12:12
143672,2022-06-07T14:12:12Z,1,Islands and cohesion policy: current situation and future challenges,abstention,10,821,143672_2022-06-07 14:12:12
143672,2022-06-07T14:12:12Z,1,Islands and cohesion policy: current situation and future challenges,no_vote,-80,821,143672_2022-06-07 14:12:12
143694,2022-06-08T14:15:18Z,1,Notification under the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA),yes,547,822,143694_2022-06-08 14:15:18
143694,2022-06-08T14:15:18Z,1,Notification under the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA),no,44,822,143694_2022-06-08 14:15:18
143694,2022-06-08T14:15:18Z,1,Notification under the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA),abstention,45,822,143694_2022-06-08 14:15:18
143694,2022-06-08T14:15:18Z,1,Notification under the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA),no_vote,-69,822,143694_2022-06-08 14:15:18
143696,2022-06-08T12:37:16Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,yes,532,823,143696_2022-06-08 12:37:16
143696,2022-06-08T12:37:16Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,no,23,823,143696_2022-06-08 12:37:16
143696,2022-06-08T12:37:16Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,abstention,74,823,143696_2022-06-08 12:37:16
143696,2022-06-08T12:37:16Z,1,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,no_vote,-76,823,143696_2022-06-08 12:37:16
143699,2022-06-09T12:10:26Z,1,Parliament’s right of initiative,yes,420,824,143699_2022-06-09 12:10:26
143699,2022-06-09T12:10:26Z,1,Parliament’s right of initiative,no,117,824,143699_2022-06-09 12:10:26
143699,2022-06-09T12:10:26Z,1,Parliament’s right of initiative,abstention,35,824,143699_2022-06-09 12:10:26
143699,2022-06-09T12:10:26Z,1,Parliament’s right of initiative,no_vote,-133,824,143699_2022-06-09 12:10:26
143708,2022-06-07T14:03:24Z,1,"EU/USA Agreement on the promotion, provision and use of Galileo and GPS satellite-based navigation systems and related applications: extension",yes,556,825,143708_2022-06-07 14:03:24
143708,2022-06-07T14:03:24Z,1,"EU/USA Agreement on the promotion, provision and use of Galileo and GPS satellite-based navigation systems and related applications: extension",no,4,825,143708_2022-06-07 14:03:24
143708,2022-06-07T14:03:24Z,1,"EU/USA Agreement on the promotion, provision and use of Galileo and GPS satellite-based navigation systems and related applications: extension",abstention,13,825,143708_2022-06-07 14:03:24
143708,2022-06-07T14:03:24Z,1,"EU/USA Agreement on the promotion, provision and use of Galileo and GPS satellite-based navigation systems and related applications: extension",no_vote,-132,825,143708_2022-06-07 14:03:24
143725,2022-06-09T12:09:10Z,1,International public procurement instrument,yes,554,826,143725_2022-06-09 12:09:10
143725,2022-06-09T12:09:10Z,1,International public procurement instrument,no,7,826,143725_2022-06-09 12:09:10
143725,2022-06-09T12:09:10Z,1,International public procurement instrument,abstention,14,826,143725_2022-06-09 12:09:10
143725,2022-06-09T12:09:10Z,1,International public procurement instrument,no_vote,-130,826,143725_2022-06-09 12:09:10
143769,2022-06-08T18:19:23Z,1,"Recommendation to the Council and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on the EU’s Foreign, Security and Defence Policy after the Russian invasion of Ukraine",yes,438,827,143769_2022-06-08 18:19:23
143769,2022-06-08T18:19:23Z,1,"Recommendation to the Council and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on the EU’s Foreign, Security and Defence Policy after the Russian invasion of Ukraine",no,65,827,143769_2022-06-08 18:19:23
143769,2022-06-08T18:19:23Z,1,"Recommendation to the Council and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on the EU’s Foreign, Security and Defence Policy after the Russian invasion of Ukraine",abstention,94,827,143769_2022-06-08 18:19:23
143769,2022-06-08T18:19:23Z,1,"Recommendation to the Council and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on the EU’s Foreign, Security and Defence Policy after the Russian invasion of Ukraine",no_vote,-108,827,143769_2022-06-08 18:19:23
143830,2022-06-08T17:20:48Z,1,Binding annual greenhouse gas emission reductions by Member States (Effort Sharing Regulation),yes,437,828,143830_2022-06-08 17:20:48
143830,2022-06-08T17:20:48Z,1,Binding annual greenhouse gas emission reductions by Member States (Effort Sharing Regulation),no,142,828,143830_2022-06-08 17:20:48
143830,2022-06-08T17:20:48Z,1,Binding annual greenhouse gas emission reductions by Member States (Effort Sharing Regulation),abstention,40,828,143830_2022-06-08 17:20:48
